id;address;pricePerSqm;yearBuilt;sourceLink;salePrice;size;roomInfo;houseType;postcode
19203;Rastaansiipi 9 A, Kirkkokangas Oulu;3168;2016;http://www.etuovi.com/kohde/d97244?sc=M1042147289&pos=20662;224900;71;3h+K+S+KHH+WC+VH+AK;Omakotitalo;90650
19316;Kotikoivuntie 17, Rannanperä Oulu;1148;1984;http://www.etuovi.com/kohde/1190016?sc=M1042147289&pos=20786;132000;115;4mh, oh, k, erill. wc, ph, s;Omakotitalo;90630
19365;Jänönkuja 3, Hiironen Oulu;266;2000;http://www.etuovi.com/kohde/d96937?sc=M1042147289&pos=20835;20363.31;76.5;3H+K+S;Kerrostalo;90250
19390;Sivakkatie 14, Svaaninsuo Oulu;2030;1952;http://www.etuovi.com/kohde/2203673?sc=M1042147289&pos=20860;205000;101;4h+k+2xkph/wc+s+kellari;Omakotitalo;90230
19398;Isokatu 79-83 A, Heinäpää Oulu;2496;1969;http://www.etuovi.com/kohde/579786?sc=M1042147289&pos=20868;283244.28;113.5;4h,k,kph,wc;Kerrostalo;90120
19459;Vaunumiehentie 24, Herukka Oulu;1316;1964;http://www.etuovi.com/kohde/2203551?sc=M1042147289&pos=20930;125000;95;3mh+oh+k+kh+s+wc+vh+varasto+at;Omakotitalo;90800
19460;Pateniementie 94, Pateniemi Oulu;1453;1920;http://www.etuovi.com/kohde/2203497?sc=M1042147289&pos=20931;69000;47.5;1h+k+s+kh+alkovi+vh.;Kerrostalo;90800
19500;Sompatie 5, Kiiminki Oulu;1280;2005;http://www.etuovi.com/kohde/9890027?sc=M1042147289&pos=20983;325000;254;4mh,aula,rt,k,s,kph,viherh,3wc,työtila,2wc;Omakotitalo;90900
19506;Junttapolku 1, Haukipudas Oulu;1489;2008;http://www.etuovi.com/kohde/c22639?sc=M1042147289&pos=20989;198000;133;4mh,oh,k,khh,wc,kph/wc,s,2vh,AT/var;Omakotitalo;90830
19560;Kuorimokatu 2, Toppila Oulu;247;1994;http://www.etuovi.com/kohde/909290?sc=M1042147289&pos=21043;12494.97;50.5;2H+KK+S;Kerrostalo;90520
19599;Heikkeliininkuja 12, Herukka Oulu;1446;1997;http://www.etuovi.com/kohde/579746?sc=M1042147289&pos=21083;227000;157;6h,k,khh,s+ Autotalli/varastorakennus.;Omakotitalo;90800
19621;Varpushaukantie 1, Kaukovainio Oulu;1297;1970;http://www.etuovi.com/kohde/1190024?sc=M1042147289&pos=21107;89500;69;3h, k, kh, eril. wc;Kerrostalo;90250
19681;Mielikintie 6 C, Puolivälinkangas Oulu;961;1968;http://www.etuovi.com/kohde/578245?sc=M1042147289&pos=21188;79800;83;3h,k,kh,vh,et,varasto,parveke;Kerrostalo;90550
19733;Aakarintie 15, Taskisenperä Oulu;1472;1982;http://www.etuovi.com/kohde/579794?sc=M1042147289&pos=21254;184000;125;3mh,oh,k,rt,khh,kph,s,2xwc,et,pannuhuone;Omakotitalo;90800
19806;Kauppalinnankatu 1 J51, Linnanmaa Oulu;3228;2017;http://www.etuovi.com/kohde/d96276?sc=M1042147289&pos=21349;104900;32.5;1h+kk+alk+parveke;Kerrostalo;90570
19843;Kauppalinnankatu 1 J40, Linnanmaa Oulu;3178;2017;http://www.etuovi.com/kohde/d96266?sc=M1042147289&pos=21373;103300;32.5;1h+kk+alk+parveke;Kerrostalo;90570
19845;Hanhitie 13 B, Höyhtyä Oulu;3131;2016;http://www.etuovi.com/kohde/c37294?sc=M1042147289&pos=21377;259900;83;3h+k+s;Kerrostalo;90150
19869;Rentukkatie 6, Rajakylä Oulu;674;1980;http://www.etuovi.com/kohde/1190405?sc=M1042147289&pos=21441;153000;227;3 mh+oh+khh+kph+s+uima-allashuone+viherhuone, lasi;Omakotitalo;90580
19997;Paasikuja 5, Haukipudas Oulu;1555;2005;http://www.etuovi.com/kohde/d94938?sc=M1042147289&pos=21539;247300;159;6h+k+khh+kh+s+2xerill.wc+2vh+et+tk+tekn.tila;Omakotitalo;90830
20098;Matikanranta 35 B, Oulunsalo Oulu;2133;2012;http://www.etuovi.com/kohde/2203605?sc=M1042147289&pos=21649;160000;75;Tyylikäs paritalo huippupaikalla Matikanrannassa;Paritalo;90460
20129;Tapiontie 6 A, Kaijonharju Oulu;1082;1979;http://www.etuovi.com/kohde/7719746?sc=M1042147289&pos=21711;105000;97;4h, k;Kerrostalo;90570
20135;Höyrymyllyntie 8 B 74, Toppilansalmi Oulu;3703;2018;http://www.etuovi.com/kohde/d94732?sc=M1042147289&pos=21719;212900;57.5;3h+kk+s;Kerrostalo;90520
20155;Pylvästie 9, Pateniemi Oulu;1132;1982;http://www.etuovi.com/kohde/9893850?sc=M1042147289&pos=21680;129000;114;5h, k, khh, kh, s, wc;Rivitalo;90800
20259;Paapuurinlenkki 18, Oulunsalo Niemenranta Oulu;2095;2013;http://www.etuovi.com/kohde/7720935?sc=M1042147289&pos=21814;243000;116;4h+k+khh+kph+s+2wc;Omakotitalo;90460
20282;Koulukatu 39, Keskusta Oulu;2404;1958;http://www.etuovi.com/kohde/9975611?sc=M1042147289&pos=21838;119000;49.5;2h,k,kh;Kerrostalo;90100
20323;Mallastie 16 A 4, Toppilansalmi Oulu;2635;2017;http://www.etuovi.com/kohde/c99243?sc=M1042147289&pos=21879;137000;52;3h+kt;Kerrostalo;90520
20355;Toivolankuja 5 A 10, Oulunsalo Oulu;1886;2002;http://www.etuovi.com/kohde/2203348?sc=M1042147289&pos=21913;83000;44;2h+kk+s+kh;Luhtitalo;90460
20398;Kauppalinnankatu 1 J 76, Linnanmaa Oulu;3524;2017;http://www.etuovi.com/kohde/d94369?sc=M1042147289&pos=21957;144500;41;2h+kk+lasitettu parveke;Kerrostalo;90570
20417;Höyrymyllyntie 8 B 94, Toppilansalmi Oulu;4061;2018;http://www.etuovi.com/kohde/d94366?sc=M1042147289&pos=21976;304600;75;3h+kt+s;Kerrostalo;90520
20472;Tilustie 2, Haapalehto Oulu;1139;1978;http://www.etuovi.com/kohde/1189838?sc=M1042147289&pos=22041;98500;86.5;4h+k+s;Rivitalo;90650
20495;Kasarmintie 20 A 62, Kasarminranta Oulu;4717;2018;http://www.etuovi.com/kohde/d94323?sc=M1042147289&pos=22066;455200;96.5;4h+kt+s;Kerrostalo;90100
20524;Niemirannantie 1, Patamäki Oulu;1686;1995;http://www.etuovi.com/kohde/1190302?sc=M1042147289&pos=22095;145000;86;4h, k, s, upea piha;Rivitalo;90240
20558;Peltolankaari 12, Peltola Oulu;253;1999;http://www.etuovi.com/kohde/d94269?sc=M1042147289&pos=22131;18318.7;72.5;3H+K+S;Kerrostalo;90230
20580;Uusikatu 8, Keskusta Oulu;2094;1948;http://www.etuovi.com/kohde/1190028?sc=M1042147289&pos=22153;134000;64;2h+kk+kh;Kerrostalo;90120
20630;Alppitie 5 A 36, Alppila Oulu;1672;1964;http://www.etuovi.com/kohde/2203545?sc=M1042147289&pos=22235;127900;76.5;3h+k+kph/wc+2xvh;Kerrostalo;90530
20679;Kauppalinnankatu 1 J 1, Linnanmaa Oulu;3068;2017;http://www.etuovi.com/kohde/d93927?sc=M1042147289&pos=22305;99700;32.5;1h+kk+alk+parveke;Kerrostalo;90570
20688;Hanhitie 13, Höyhtyä Oulu;4126;2016;http://www.etuovi.com/kohde/2203529?sc=M1042147289&pos=22304;127900;31;1h,kk Höyhtyä;Kerrostalo;90150
20692;Luokotie 5 G, Välivainio Oulu;1525;1965;http://www.etuovi.com/kohde/d93932?sc=M1042147289&pos=22308;106000;69.5;3h+k+ph+sa+vh+lasitettu parveke;Kerrostalo;90530
20702;Kauppalinnankatu 1 J 23, Linnanmaa Oulu;3166;2017;http://www.etuovi.com/kohde/d93933?sc=M1042147289&pos=22288;102900;32.5;1h+kk+alk+parveke;Kerrostalo;90570
20719;Hanhitie 13, Höyhtyä Oulu;3997;2016;http://www.etuovi.com/kohde/2203528?sc=M1042147289&pos=22342;127900;32;1h,kk Höyhtyä;Kerrostalo;90150
20748;Valtatie 47 B, Tuira Oulu;1419;1963;http://www.etuovi.com/kohde/579345?sc=M1042147289&pos=22392;110000;77.5;3h,k,kh,sa,vh,et,lasitettu parveke;Kerrostalo;90500
20754;Pihkatie 14, Pateniemi Oulu;1220;1997;http://www.etuovi.com/kohde/9539788?sc=M1042147289&pos=22398;72000;59;2h,k,s;Luhtitalo;90800
20757;Kalevalantie 12, Kaijonharju Oulu;223;1997;http://www.etuovi.com/kohde/d93828?sc=M1042147289&pos=22420;20114.56;90;4h+k+s;Luhtitalo;90570
20766;Betonimiehenkatu 1, Alppila Oulu;348;2008;http://www.etuovi.com/kohde/d93826?sc=M1042147289&pos=22411;15486.87;44.5;2h+kk+s;Kerrostalo;90530
20936;Valtatie 6-8, Tuira Oulu;1346;1975;http://www.etuovi.com/kohde/9979012?sc=M1042147289&pos=22589;105000;78;3h, k, kh, parv;Kerrostalo;90500
20943;Verkkokuja 1 A, Kiiminki Oulu;619;1984;http://www.etuovi.com/kohde/7720140?sc=M1042147289&pos=22596;49500;80;3h, k, s;Rivitalo;90900
20983;Torpankatu 16 B, Kastelli Oulu;2081;1994;http://www.etuovi.com/kohde/7720204?sc=M1042147289&pos=22636;179000;86;4h, k, s;Luhtitalo;90230
20985;Snellmanintie 9, Mäntylä Oulu;157;1993;http://www.etuovi.com/kohde/907269?sc=M1042147289&pos=22638;10021.15;64;2H+K+S;Kerrostalo;90160
20986;Särkeläntie 39, Jääli Oulu;904;1998;http://www.etuovi.com/kohde/1189780?sc=M1042147289&pos=22639;94000;104;4h, k, s;Omakotitalo;90940
21032;Marjapensaantie 1, Oulunsalo Oulu;1465;1988;http://www.etuovi.com/kohde/9662216?sc=M1042147289&pos=22686;117900;80.5;4h+k+s;Rivitalo;90460
21166;Angervotie 3 F, Rajakylä Oulu;1000;1973;http://www.etuovi.com/kohde/544553?sc=M1042147289&pos=22834;79500;79.5;3h,k,ph,s,parveke;Rivitalo;90580
21207;Pihatie 3, Myllyoja Oulu;2159;2015;http://www.etuovi.com/kohde/578574?sc=M1042147289&pos=22877;475000;220;5h,takkahuone/allasosasto,k,2 kph,s, autotalli;Omakotitalo;90650
21315;Valjakkotie 10, Heikkilänkangas Oulu;1586;2001;http://www.etuovi.com/kohde/9610494?sc=M1042147289&pos=23002;88000;55.5;2h,k,s;Luhtitalo;90310
21351;Sihtikuja 1, Toppila Oulu;278;1996;http://www.etuovi.com/kohde/906824?sc=M1042147289&pos=23064;17100.28;61.5;2H+K+S;Kerrostalo;90520
21378;Salvostie 1, Jylkynkangas Oulu;1606;2005;http://www.etuovi.com/kohde/2203308?sc=M1042147289&pos=23091;159000;99;4 h, k, khh, erillis wc, s, kph/wc, vh, 2 x vh;Paritalo;90540
21418;Peltolantie 16 A 5, Peltola Oulu;1656;1955;http://www.etuovi.com/kohde/2203280?sc=M1042147289&pos=23123;79500;48;2h-kk-kph/wc;Kerrostalo;90210
21460;Tiilitie 2 C, Myllyoja Oulu;1000;1973;http://www.etuovi.com/kohde/7719848?sc=M1042147289&pos=23177;65000;65;2h,k;Kerrostalo;90650
21471;Tuulihaukantie 5, Kaukovainio Oulu;885;1972;http://www.etuovi.com/kohde/9797835?sc=M1042147289&pos=23178;69000;78;3h, k, kh, wc, parv;Kerrostalo;90250
21557;Tuulihaukantie 7 B, Kaukovainio Oulu;1211;1973;http://www.etuovi.com/kohde/d92833?sc=M1042147289&pos=23267;74500;61.5;2h+k+kh+vh+parveke;Kerrostalo;90250
21570;Niskalenkki 3, Haukipudas Oulu;939;2008;http://www.etuovi.com/kohde/9629880?sc=M1042147289&pos=23280;169000;180;6h, k, s;Omakotitalo;90830
21579;Suohaukantie 1 G, Kaukovainio Oulu;1198;1966;http://www.etuovi.com/kohde/578770?sc=M1042147289&pos=23289;121000;101;4h,k,rkt,kh,wc vh,2 parveketta;Kerrostalo;90250
21583;Hoikantie 26 C 6, Laanila Oulu;2095;1974;http://www.etuovi.com/kohde/d92828?sc=M1042147289&pos=23293;65990;31.5;1h+kk+vh;Kerrostalo;90500
21592;Suohaukantie 1, Kaukovainio Oulu;1344;1966;http://www.etuovi.com/kohde/9927127?sc=M1042147289&pos=23313;86000;64;3h, K, Parveke;Kerrostalo;90250
21616;Lehmikuja 16, Haukipudas Oulu;1088;1979;http://www.etuovi.com/kohde/1189469?sc=M1042147289&pos=23332;87000;80;3h, k, s;Rivitalo;90830
21624;Rommakkokatu 9 as, Heinäpää Oulu;1859;1958;http://www.etuovi.com/kohde/578928?sc=M1042147289&pos=23340;119000;64;3h,k,kph,ranskalainen parveke;Kerrostalo;90120
21628;Toivontie 60, Alppila Oulu;1727;1961;http://www.etuovi.com/kohde/576131?sc=M1042147289&pos=23344;190000;110;3h,k,kph,s,3wc,vh,3h, Autotalli/katos;Omakotitalo;90530
21661;Ohramaltaantie 10, Kontionkangas Oulu;1670;1986;http://www.etuovi.com/kohde/579019?sc=M1042147289&pos=23377;192000;115;Oh,3mh,k,tkh/työh,wc,khh,sa,ph,et,vh,var,at,2ter;Omakotitalo;90240
21675;Kaplastie 14 B, Ylä-Haapalehto Oulu;1122;1975;http://www.etuovi.com/kohde/7717772?sc=M1042147289&pos=23391;154860;138;6h, k, s;Rivitalo;90650
21689;Peikontie 1, Puolivälinkangas Oulu;1153;1968;http://www.etuovi.com/kohde/d92742?sc=M1042147289&pos=23405;109000;94.5;4 h, k, kph, wc;Kerrostalo;90550
21742;Kitimenpolku 22, Tuira Oulu;1778;1966;http://www.etuovi.com/kohde/1189488?sc=M1042147289&pos=23445;144000;81;4h, k, parveke, erill.wc;Kerrostalo;90500
21802;Lumilyhdyntie 6, Talvikangas Oulu;1038;2001;http://www.etuovi.com/kohde/1189186?sc=M1042147289&pos=23528;219000;211;5 mh+oh+k+khh+kph+s+;Omakotitalo;90630
21803;Voikukkatie 4, Rajakylä Oulu;1884;2004;http://www.etuovi.com/kohde/9649829?sc=M1042147289&pos=23529;358000;190;5mh, oh, k, s, at;Omakotitalo;90580
21859;Kajuuttapiha 1, Toppilansaari Oulu;5556;2005;http://www.etuovi.com/kohde/d92369?sc=M1042147289&pos=23638;1250000;225;2mh+3oh+piha;Omakotitalo;FI
21960;Onnelantie 3 E, Kastelli Oulu;2096;1991;http://www.etuovi.com/kohde/7719342?sc=M1042147289&pos=23767;285000;136;6h + k + s + at + v;Omakotitalo;90230
21977;Mäkikuusentie 1 B, Iinatti Oulu;1505;1988;http://www.etuovi.com/kohde/d89966?sc=M1042147289&pos=23794;149000;99;3mh+takkahuone+oh+k+ph+sa+er.wc+khh;Rivitalo;90240
21978;Kiiminkijoentie 78, Kiiminki Oulu;2300;1984;http://www.etuovi.com/kohde/d89964?sc=M1042147289&pos=23795;115000;50;Tupakeittiö+ ph+s;Omakotitalo;90900
22005;Valtatie 71-73, Tuira Oulu;1255;1960;http://www.etuovi.com/kohde/1189676?sc=M1042147289&pos=23842;59000;47;2h+k;Kerrostalo;90500
22060;Mallastie 22, Toppilansalmi Oulu;2650;2015;http://www.etuovi.com/kohde/9524701?sc=M1042147289&pos=23890;185479;70;3h, k, s;Kerrostalo;90520
22078;Mallastie 22, Toppilansalmi Oulu;2569;2015;http://www.etuovi.com/kohde/9841495?sc=M1042147289&pos=23911;224790;87.5;3-4h, k, s;Kerrostalo;90520
22101;Varpushaukantie 3 B8, Kaukovainio Oulu;2218;1969;http://www.etuovi.com/kohde/7719141?sc=M1042147289&pos=23914;61000;27.5;1h+kk+alkovi+kph;Kerrostalo;90250
22188;Kaukonpolku 4, Haukipudas Oulu;794;1976;http://www.etuovi.com/kohde/9494410?sc=M1042147289&pos=24017;79000;99.5;4-5h, k, s;Rivitalo;90830
22212;Paulatie 39 B, Haukipudas, Kello, Kiviniemi Oulu;1017;1974;http://www.etuovi.com/kohde/578679?sc=M1042147289&pos=24040;59500;58.5;2h,k,ph,s,wc,vh,var;Rivitalo;90810
22253;Laurintie 10, Kiviniemi Oulu;2013;1998;http://www.etuovi.com/kohde/9947416?sc=M1042147289&pos=24108;159000;79;3h+k+s+khh+ak+var.;Paritalo;90420
22288;Pihkatie 6, Pateniemi Oulu;236;1998;http://www.etuovi.com/kohde/905678?sc=M1042147289&pos=24122;17906.17;76;3H+K+S;Rivitalo;90800
22298;Kaskiahonkuja 1, Iinatti Oulu;1657;1996;http://www.etuovi.com/kohde/1189260?sc=M1042147289&pos=24132;174000;105;3h,k,s+parvi;Paritalo;90240
22311;Parkkisentie 32 B, Parkkisenkangas Oulu;2365;2008;http://www.etuovi.com/kohde/7719104?sc=M1042147289&pos=24145;298000;126;5h, k, khh, kph, s;Paritalo;90650
22314;Sauvojantie 6 A, Koskela Oulu;1280;1976;http://www.etuovi.com/kohde/578728?sc=M1042147289&pos=24148;64000;50;2h,kk,kh,et,2varastoa;Kerrostalo;90560
22472;Metsänkuninkaantie 1 B 74, Hiironen Oulu;3160;2016;http://www.etuovi.com/kohde/d89676?sc=M1042147289&pos=24308;134300;42.5;2h+kt+s;Kerrostalo;90250
22486;Taskisenperäntie 5, Herukka Oulu;1160;1977;http://www.etuovi.com/kohde/7718892?sc=M1042147289&pos=24322;134000;115.5;4h, k, khh, ph, s;Omakotitalo;90800
22495;Suotie 19, Myllyoja Oulu;1344;1974;http://www.etuovi.com/kohde/1189089?sc=M1042147289&pos=24341;82000;61;2h, k, kph, s;Rivitalo;90650
22509;Mallasaitankuja 4, Kontionkangas Oulu;1360;1986;http://www.etuovi.com/kohde/7718511?sc=M1042147289&pos=24345;155000;114;4h + k + khh + s + at;Omakotitalo;90240
22512;Torikatu 64.C, Heinäpää Oulu;2477;1984;http://www.etuovi.com/kohde/d89644?sc=M1042147289&pos=24348;189500;76.5;3h+k+khh+kh+sauna+parveke;Kerrostalo;90120
22542;Jäälinkangas 27, Jääli Oulu;1096;1978;http://www.etuovi.com/kohde/9522452?sc=M1042147289&pos=24388;165000;150.5;4mh, oh, takkah, askart, k, khh, s, At, 2 Ak;Omakotitalo;90940
22566;Tiilitie 2 B, Myllyoja Oulu;1238;1974;http://www.etuovi.com/kohde/d89439?sc=M1042147289&pos=24422;99000;80;3h+k+kh+vh+parveke;Kerrostalo;90650
22605;Jollatie 2, Kiiminki Oulu;2149;1999;http://www.etuovi.com/kohde/d89377?sc=M1042147289&pos=24461;187000;87;oh, 2mh, k, khh, ph, s, AT, var;Omakotitalo;90900
22610;Tannilantie 1338, Tannila Oulu;524;1969;http://www.etuovi.com/kohde/d89373?sc=M1042147289&pos=24466;44000;84;2mh, k, oh, ph, s, varastoja. At.Lampola;Omakotitalo;91240
22638;Pitkätie 15, Jääli Oulu;1285;1989;http://www.etuovi.com/kohde/9586506?sc=M1042147289&pos=24494;79000;61.5;2h+k+kph+wc+s;Rivitalo;90940
22666;Kuitutie 3, Karinkanta Oulu;1035;1977;http://www.etuovi.com/kohde/1189306?sc=M1042147289&pos=24524;89000;86;3h, k;Rivitalo;90800
22704;Valtatie 30, Tuira Oulu;1500;1958;http://www.etuovi.com/kohde/1189289?sc=M1042147289&pos=24563;99000;66;3h, k, kh;Kerrostalo;90500
22808;Oikotie 2 A, Yli-Ii Oulu;445;1960;http://www.etuovi.com/kohde/7718538?sc=M1042147289&pos=24670;28900;65;3h,k,kph/wc;Paritalo;91260
22817;Kotikuusentie 2, Iinatti Oulu;1425;1989;http://www.etuovi.com/kohde/9908816?sc=M1042147289&pos=24699;109000;76.5;3 h, k, s;Rivitalo;90240
22865;Pohjantähdentie 9, Talvikangas Oulu;1840;2010;http://www.etuovi.com/kohde/1189102?sc=M1042147289&pos=24740;138000;75;3h, k, s;Luhtitalo;90630
22870;Pohjantähdentie 9, Talvikangas Oulu;1840;2010;http://www.etuovi.com/kohde/1189102?sc=M1042147289&pos=24741;138000;75;3h, k, s;Luhtitalo;90630
22883;Sihtikuja 1, Toppila Oulu;168;1994;http://www.etuovi.com/kohde/904841?sc=M1042147289&pos=24749;7706.1;46;2H+KK+S;Kerrostalo;90520
22918;Kivipolku 2, Kiiminki Oulu;1253;2004;http://www.etuovi.com/kohde/1188988?sc=M1042147289&pos=24793;99000;79;3h, k, s, kph, khh;Rivitalo;90900
22939;Ervastinkyläntie 7, Oulunsalo Oulu;1480;2002;http://www.etuovi.com/kohde/7718198?sc=M1042147289&pos=24815;188000;127;5h, k, khh, ph, s;Omakotitalo;90470
22985;Matikanranta 35 A, Oulunsalo Oulu;2260;2012;http://www.etuovi.com/kohde/9728075?sc=M1042147289&pos=24861;169500;75;3h+k+khh+ph+s+at;Paritalo;90460
23054;Hiukkavaara 2, Hiukkavaara Oulu;2031;1959;http://www.etuovi.com/kohde/9876225?sc=M1042147289&pos=24931;130000;64;3h+k;Kerrostalo;90650
23063;Kyytimiehentie 8 C, Heikkilänkangas Oulu;1536;2000;http://www.etuovi.com/kohde/d88822?sc=M1042147289&pos=24940;119800;78;3h(2mh+oh)+k+khh+kh+s+erill.wc+2vh+et+tk+parv;Rivitalo;90310
23072;Koskitie 16 B, TUIRA Oulu;4763;2014;http://www.etuovi.com/kohde/7611583?sc=M1042147289&pos=24959;755000;158.5;5h+k+s;Kerrostalo;90500
23202;Kurjenpolvi 2, Rajakylä Oulu;885;1971;http://www.etuovi.com/kohde/1188776?sc=M1042147289&pos=25111;69000;78;3-4h, k, s;Rivitalo;90580
23216;Jatulikivenkatu 12, Maikkula Oulu;1183;1991;http://www.etuovi.com/kohde/1188946?sc=M1042147289&pos=25105;110000;93;3mh, oh, k, kph/wc, s, erillinen wc, parveke, tera;Rivitalo;90240
23222;Toivontie 25, Alppila Oulu;1503;1963;http://www.etuovi.com/kohde/1188777?sc=M1042147289&pos=25131;109000;72.5;3h, k;Kerrostalo;90530
23237;Toivolankuja 5, Oulunsalo Oulu;1381;2002;http://www.etuovi.com/kohde/1189187?sc=M1042147289&pos=25136;96000;69.5;3h, k, kh, s, parveke;Luhtitalo;90460
23247;Tykistökatu 6, Intiö Oulu;3949;2017;http://www.etuovi.com/kohde/9693077?sc=M1042147289&pos=25152;124000;31.4;1h,tk,kh;Rivitalo;90100
23255;Peiponkuja 5, Jääli Oulu;1225;1962;http://www.etuovi.com/kohde/578197?sc=M1042147289&pos=25155;98000;80;3h,k,ph,s;Omakotitalo;90940
23276;Wervinginkuja 7, Intiö Oulu;4041;2017;http://www.etuovi.com/kohde/9500365?sc=M1042147289&pos=25187;99000;24.5;tk,kh;Rivitalo;90100
23390;Yrjö Saarelan tie 13 B, Saarela Oulu;1774;1994;http://www.etuovi.com/kohde/7716293?sc=M1042147289&pos=25301;129500;73;3h, k, s;Rivitalo;90650
23492;Sillankorvantie 5, Heikkilänkangas Oulu;957;1976;http://www.etuovi.com/kohde/1188962?sc=M1042147289&pos=25392;225000;235;5h, k, oh, th, kph, s, 2x erill.wc, khh;Omakotitalo;90310
23504;Kokkotie 7, Jääli Oulu;1158;1977;http://www.etuovi.com/kohde/7714760?sc=M1042147289&pos=25397;139000;120;5h, k, khh, ph, s;Omakotitalo;90940
23550;Tuirantie 13, Tuira Oulu;1196;1976;http://www.etuovi.com/kohde/1188399?sc=M1042147289&pos=25451;107000;89.5;4h,k,kph,wc;Kerrostalo;90500
23580;Pönkänkarintie 7, Taskila Oulu;1856;1991;http://www.etuovi.com/kohde/1188983?sc=M1042147289&pos=25495;245000;132;3mh,oh,k,khh,ph,s,wc+1h,k,kph, at 2:lle autolle;Omakotitalo;90580
23624;Bergbomintie 8, Länsi-Patela, Pateniemi Oulu;1953;1935;http://www.etuovi.com/kohde/9719788?sc=M1042147289&pos=25544;209000;107;4h+k+kph+s+2xwc;Paritalo;90800
23658;Taaplarintie 10, Länsi-Patela Oulu;1191;1975;http://www.etuovi.com/kohde/9630593?sc=M1042147289&pos=25578;159000;133.5;4 h, takkahuone, k, khh, s, parvi, at, varasto;Omakotitalo;90800
23672;Kankaantie 16 C, Haukipudas Oulu;1677;2004;http://www.etuovi.com/kohde/7717335?sc=M1042147289&pos=25592;135000;80.5;3-4h, k, s, autokatos+varasto;Paritalo;90830
23738;Lillukkakuja 8, Oulunsalo Oulu;1148;1978;http://www.etuovi.com/kohde/9403106?sc=M1042147289&pos=25649;155000;135;4mh,oh,k,ph,s,wc,th;Omakotitalo;90460
23777;Höyrymyllyntie 8 B 82, Toppilansalmi Oulu;3666;2018;http://www.etuovi.com/kohde/d87363?sc=M1042147289&pos=25718;221800;60.5;3h+k+s;Kerrostalo;90520
23780;Leimikkotie 9, Kirkkokangas Oulu;1610;1983;http://www.etuovi.com/kohde/577941?sc=M1042147289&pos=25711;183500;114;5h,k,ph,sauna,wc;Omakotitalo;90650
23794;Eikantie 4, Herukka Oulu;2179;2017;http://www.etuovi.com/kohde/9547638?sc=M1042147289&pos=25746;265800;122;4mh, oh, k, r, khh, ph, s, wc;Omakotitalo;90800
23821;Peikontie 3 A, Puolivälinkangas Oulu;962;1969;http://www.etuovi.com/kohde/577885?sc=M1042147289&pos=25763;89500;93;4 h,k, kph, wc;Kerrostalo;90550
23918;Kölitie 2 C23, Koskela Oulu;1081;1969;http://www.etuovi.com/kohde/7717548?sc=M1042147289&pos=25879;53500;49.5;2h+k;Kerrostalo;90560
24041;Manttaalitie 2-4, Ala-Haapalehto Oulu;1189;1980;http://www.etuovi.com/kohde/9642135?sc=M1042147289&pos=26019;107000;90;4h,k,s;Rivitalo;90650
24067;Peikontie 2 A, Puolivälinkangas Oulu;1051;1969;http://www.etuovi.com/kohde/576708?sc=M1042147289&pos=26047;83000;79;3h,k,kh,2vh,parveke;Kerrostalo;90550
24090;Varikkotie 3 G, Nokela Oulu;1733;1954;http://www.etuovi.com/kohde/d86863?sc=M1042147289&pos=26070;78000;45;2h+tupak.+kph/wc;Kerrostalo;90150
24138;Ohjaskuja 1, Ahvenoja Oulu;1444;1989;http://www.etuovi.com/kohde/9807773?sc=M1042147289&pos=26114;115500;80;3h, k, s;Rivitalo;90540
24280;Simpsonintie 9, Herukka Oulu;1022;1966;http://www.etuovi.com/kohde/7716290?sc=M1042147289&pos=26311;69500;68;2mh+oh+k+so+erill. wc+at+var.+tekn. tila.;Omakotitalo;90800
24357;Valtatie 77, Tuira Oulu;1634;1978;http://www.etuovi.com/kohde/9481214?sc=M1042147289&pos=26401;125000;76.5;3 h, k, s;Kerrostalo;90500
24429;Hakekatu 2, Toppila Oulu;276;1997;http://www.etuovi.com/kohde/d86493?sc=M1042147289&pos=26482;15317.06;55.5;2h+k+s;Kerrostalo;90520
24454;Kolamäentie 13 A, Kiiminki Oulu;915;1979;http://www.etuovi.com/kohde/d86469?sc=M1042147289&pos=26519;70000;76.5;3h+k+kh+s;Rivitalo;90900
24463;Ahtaajantie 10, Martinniemi Oulu;1243;2008;http://www.etuovi.com/kohde/1188226?sc=M1042147289&pos=26528;248000;199.5;5h, k, kh/s, kh/ wc, eril. wc, khh, vh;Omakotitalo;90850
24475;Niittytie 7, Jääli Oulu;1218;1976;http://www.etuovi.com/kohde/1188240?sc=M1042147289&pos=26536;145000;119;4h, k, s, eril.wc;Omakotitalo;90940
24476;Rautatienkatu 42, Etu-Lyötty Oulu;3020;2005;http://www.etuovi.com/kohde/d86466?sc=M1042147289&pos=26537;229500;76;3h+k+ph+sa+lasitettu parveke;Kerrostalo;90120
24508;Perhotie 11A, Kello/Kiviniemi, Oulu Oulu;1545;2007;http://www.etuovi.com/kohde/9774505?sc=M1042147289&pos=26573;197000;127.5;5-6 h, k, s, khh, ak, varasto;Paritalo;90810
24518;Uusikatu 49, Heinäpää Oulu;3890;2004;http://www.etuovi.com/kohde/9632999?sc=M1042147289&pos=26593;142000;36.5;1h+kk+s;Kerrostalo;90120
